Năm sản xuất,Tình trạng,Kiểu dáng,Số Km đã đi,Xuất xứ,Hãng xe,Dẫn động,Số chỗ ngồi,Địa điểm,Động cơ,Hộp số,Giá,Cụm số
2018,1,6,0.5132571441296393,0,27,2,5,33,46,1,-0.3968253968253968,0
2008,1,6,0.6722967622518795,0,25,2,5,30,50,1,-0.5844155844155844,0
2020,1,6,0.5132571441296393,1,48,2,5,5,43,1,0.06493506493506493,0
2022,1,5,-0.2420268344106766,0,44,2,5,17,50,1,0.18759018759018758,0
2022,1,6,-0.5042225716889096,0,46,3,5,17,50,1,2.1572871572871573,0
2019,1,4,0.3764861868610525,0,70,2,5,17,46,1,-0.5151515151515151,1
2010,1,4,1.075674819603007,0,34,2,5,17,42,1,-0.6926406926406926,0
2020,1,5,0.5132571441296393,1,48,2,7,22,47,1,-0.19480519480519481,0
2016,1,4,0.5132571441296393,0,34,2,5,19,44,1,-0.6637806637806638,0
2023,1,5,-0.5270806616054735,0,69,2,7,45,47,1,0.007215007215007215,1
2015,1,6,1.1542394192397618,1,34,2,5,36,46,0,-0.5916305916305916,0
2010,1,5,0.5438880806617705,1,37,1,7,17,73,1,0.9134199134199135,0
2022,1,5,-0.26891870490075176,0,70,3,7,45,50,1,0.18759018759018758,1
2007,1,4,1.5597284884243603,1,50,2,5,17,48,1,-0.7128427128427128,0
2020,1,6,0.5132571441296393,0,69,2,5,17,47,0,-0.39826839826839827,1
2015,1,0,0.6722967622518795,1,50,0,5,17,10,1,-0.2813852813852814,2
2009,1,3,6.185130212717291,0,69,3,8,21,50,0,-0.5916305916305916,1
2019,1,5,0.3630402516160149,1,48,3,7,17,9,1,0.20202020202020202,2
2020,1,3,-0.26891870490075176,1,41,2,5,57,47,1,-0.33910533910533913,0
2018,1,6,0.37110781276303745,0,69,2,5,17,50,1,0.05772005772005772,1
2016,1,4,6.185130212717291,1,69,2,5,17,45,1,-0.3694083694083694,1
2016,1,5,0.5132571441296393,1,37,1,7,45,80,1,5.9812409812409815,0
2020,1,6,0.13445935245037588,0,70,3,5,7,50,1,-0.20923520923520925,1
2019,1,5,-0.1075674819603007,1,18,0,7,17,5,1,0.42568542568542567,2
2017,1,5,0.2151349639206014,1,48,2,5,17,50,1,-0.007215007215007215,0
2018,1,6,-0.026891870490075177,0,69,2,5,36,47,0,-0.5266955266955267,1
2024,0,5,-0.5378374098015035,1,18,3,7,45,5,1,0.7575757575757576,2
2006,1,4,-0.09412154671526313,0,11,2,5,21,39,0,-0.8643578643578643,0
2008,1,6,-0.29880901895047035,0,46,3,5,17,54,1,-0.5772005772005772,0
2015,1,6,0.5132571441296393,0,69,2,5,21,47,0,-0.5425685425685426,1
2016,1,6,0.33614838112593975,0,46,3,5,45,50,1,0.2077922077922078,0
2000,1,6,0.5132571441296393,1,44,2,5,17,49,0,-0.8455988455988456,0
2008,1,6,0.5132571441296393,0,25,2,5,45,49,1,-0.6349206349206349,0
2018,1,0,0.5132571441296393,1,18,3,5,41,7,1,-0.20923520923520925,2
2019,1,5,0.13445935245037588,0,44,2,5,46,50,1,-0.01443001443001443,0
2016,1,4,0.5132571441296393,1,27,2,5,56,41,0,-0.7070707070707071,0
2010,1,5,0.5132571441296393,0,25,2,5,61,53,1,-0.468975468975469,0
2014,1,5,0.6722967622518795,0,69,3,7,17,56,1,-0.3463203463203463,1
2012,1,8,0.5132571441296393,1,34,2,2,33,41,1,-0.7215007215007215,0
2015,1,8,0.5132571441296393,0,8,2,2,59,39,0,-0.8008658008658008,0
2021,1,6,-0.33614838112593975,0,46,3,5,17,50,1,2.1991341991341993,0
2018,1,6,0.6319589565167667,0,69,2,5,36,47,0,-0.4401154401154401,1
2011,1,3,0.5132571441296393,0,69,3,8,61,50,0,-0.5425685425685426,1
2014,1,6,0.5132571441296393,0,25,2,5,58,47,0,-0.5844155844155844,0
2022,1,5,4.598509853802855,0,34,2,7,2,50,0,-0.2741702741702742,0
2003,1,5,0.5132571441296393,0,64,0,5,36,48,0,-0.7604617604617605,0
2017,1,0,0.6722967622518795,1,8,0,5,17,12,1,-0.33910533910533913,2
2001,1,6,0.5132571441296393,0,11,2,5,55,47,0,-0.9018759018759018,0
2020,1,6,6.185130212717291,1,48,2,5,17,43,1,-0.4401154401154401,0
2010,1,6,0.9412154671526313,0,8,2,5,2,48,0,-0.6911976911976911,0
2018,1,2,-0.1210134172053383,1,46,1,5,45,59,1,2.658008658008658,0
2009,1,6,0.5132571441296393,0,11,2,5,14,47,0,-0.8124098124098124,0
2015,1,8,0.5132571441296393,0,8,2,2,59,39,0,-0.7936507936507936,0
2009,1,5,1.1495602337744886,0,69,0,7,21,56,1,-0.4329004329004329,0
2019,1,6,-0.33614838112593975,0,46,3,5,45,50,1,0.7546897546897547,0
2009,1,6,0.5132571441296393,1,11,2,5,14,48,1,-0.6998556998556998,0
2022,1,5,-0.4302699278412028,0,46,1,5,45,50,1,1.7647907647907648,0
2019,1,5,0.4033780573511277,0,18,2,5,17,41,1,-0.26695526695526695,0
2017,1,6,0.5132571441296393,0,44,2,5,17,47,1,-0.31313131313131315,0
2018,1,5,0.3764861868610525,1,8,3,7,17,10,1,-0.1673881673881674,2
2010,1,6,0.5132571441296393,0,46,3,5,45,49,1,-0.5122655122655123,0
2018,1,5,-0.18463958278485618,1,18,3,7,45,5,1,0.17316017316017315,2
2021,1,6,-0.2823646401457894,0,46,3,5,17,50,1,1.147186147186147,0
2017,1,6,0.5132571441296393,0,69,2,5,17,49,1,-0.23809523809523808,1
2019,1,5,-0.26891870490075176,1,46,1,5,58,68,1,11.753246753246753,0
2023,0,5,-0.5378374098015035,1,25,2,5,17,31,1,0.8282828282828283,0
2023,0,5,-0.5378374098015035,1,25,2,7,17,47,1,-0.06493506493506493,0
2015,1,3,-0.43213891284026307,0,69,3,8,17,50,0,-0.4329004329004329,1
2022,1,5,-0.43699289546372166,0,70,3,7,17,50,1,0.35209235209235207,1
2020,1,5,-0.17479715818548866,1,48,2,7,17,47,1,-0.15151515151515152,0
2021,1,6,0.5109455393114284,0,27,2,5,55,46,1,-0.3318903318903319,0
2019,1,0,0.5132571441296393,0,28,3,4,45,37,0,-0.7763347763347763,0
2022,1,5,-0.3495943163709773,0,25,2,7,58,47,1,0.40404040404040403,0
2019,1,5,-0.013445935245037588,1,72,1,7,58,50,1,0.7142857142857143,0
2016,1,6,0.16135122294045107,0,44,2,5,17,47,1,-0.3318903318903319,0
2022,1,6,-0.490776636443872,1,26,3,4,17,59,1,2.344877344877345,0
2017,1,0,0.6991886327419546,1,18,3,5,45,7,0,-0.3968253968253968,2
2019,1,3,0.5132571441296393,0,69,3,8,24,50,0,-0.20202020202020202,1
2005,1,5,0.5132571441296393,0,18,0,7,4,10,0,-0.670995670995671,2
2004,1,6,1.075674819603007,0,69,2,5,45,59,1,-0.6291486291486291,1
2011,1,5,-0.4033780573511277,0,25,2,5,17,53,1,-0.2958152958152958,0
2023,1,4,-0.529057214086494,0,27,2,5,17,44,1,-0.34054834054834054,0
2016,1,5,0.5132571441296393,0,69,3,7,45,56,1,-0.11544011544011544,1
2003,1,5,0.5132571441296393,1,64,0,7,59,56,1,-0.7215007215007215,0
2024,0,0,-0.5378374098015035,0,18,3,5,17,5,1,0.024531024531024532,2
2021,1,3,0.5132571441296393,0,34,2,5,14,46,1,-0.10101010101010101,0
2008,1,5,1.3714853949938342,0,8,2,7,14,53,0,-0.6565656565656566,0
2022,1,6,-0.13445935245037588,0,69,2,5,13,47,0,-0.33910533910533913,1
2023,0,8,-0.5378374098015035,1,27,2,6,45,47,1,0.30447330447330445,0
2020,1,6,-0.5377701801252783,0,69,2,5,17,47,0,-0.41125541125541126,1
2018,1,5,-0.18824309343052625,1,18,3,7,45,5,1,0.18037518037518038,2
2015,1,5,0.5132571441296393,0,44,2,5,17,50,1,-0.2453102453102453,0
2020,1,5,0.5132571441296393,0,44,2,5,17,50,1,0.15873015873015872,0
2023,1,6,-0.5109455393114284,0,69,2,5,40,47,1,-0.19624819624819625,1
2015,1,4,0.4302699278412028,1,69,2,5,17,45,1,-0.3968253968253968,1
2021,1,5,0.13445935245037588,1,18,0,7,17,5,1,0.5411255411255411,2
2016,1,8,6.185130212717291,0,34,2,7,58,61,1,-0.1443001443001443,0
2022,1,0,0.13445935245037588,1,18,0,5,48,5,1,0.4834054834054834,2
2021,1,4,-0.16135122294045107,0,27,2,5,9,44,1,-0.42568542568542567,0
2022,1,8,-0.31194569768487207,0,34,2,7,17,7,1,1.046176046176046,2
2008,1,6,0.5132571441296393,0,11,2,5,7,47,0,-0.8066378066378066,0
2021,1,6,-0.1210134172053383,0,46,3,5,17,47,1,0.6406926406926406,0
2009,1,6,0.579829065571756,1,69,2,5,3,54,1,-0.2972582972582973,1
2005,1,6,6.185130212717291,0,11,2,5,14,47,0,-0.873015873015873,0
2008,1,6,-0.3899321221060901,0,46,3,5,17,54,1,-0.5873015873015873,0
2009,1,5,0.5132571441296393,0,18,3,7,59,10,0,-0.5800865800865801,2
2013,1,5,0.3764861868610525,1,52,1,5,45,64,1,1.075036075036075,0
2011,1,4,0.5132571441296393,0,34,2,5,34,42,1,-0.7070707070707071,0
1999,1,6,0.5132571441296393,0,44,2,5,13,48,0,-0.9076479076479076,0
2021,1,1,0.5132571441296393,1,2,3,2,45,50,1,2.7344877344877343,0
2017,1,6,0.26891870490075176,0,46,3,5,17,50,1,0.7705627705627706,0
2014,1,4,0.524391474556466,0,18,2,5,45,47,1,-0.5627705627705628,0
2019,1,6,0.5132571441296393,0,69,2,5,33,47,0,-0.44733044733044736,1
2019,1,5,0.13445935245037588,1,48,2,7,17,47,1,-0.23809523809523808,0
2020,1,6,0.5132571441296393,0,69,2,5,46,47,1,-0.31024531024531027,1
2020,1,7,0.5132571441296393,0,64,3,2,54,41,0,-0.7142857142857143,0
2021,1,6,0.30925651063586457,0,44,2,5,17,50,1,-0.01443001443001443,0
2016,1,0,0.5132571441296393,1,18,3,5,29,7,1,-0.36796536796536794,2
2012,1,4,0.5132571441296393,0,8,2,5,1,41,0,-0.7503607503607503,0
2019,1,8,2.0168902867556384,0,34,2,7,28,61,1,0.06493506493506493,0
2019,1,4,0.5132571441296393,1,69,2,5,17,47,1,-0.2453102453102453,1
2019,1,0,1.5866203589144354,1,18,3,5,45,7,0,-0.31746031746031744,2
2016,1,0,0.5132571441296393,1,50,3,5,45,10,1,-0.3463203463203463,2
2019,1,3,0.5132571441296393,0,69,3,8,59,50,0,-0.07936507936507936,1
2017,1,0,0.5132571441296393,1,18,0,5,44,7,0,-0.22366522366522368,2
2021,1,6,0.0,1,69,2,5,17,50,1,0.2886002886002886,1
2016,1,6,0.5132571441296393,1,27,2,5,17,44,0,-0.6493506493506493,0
2015,1,6,0.5132571441296393,1,34,2,5,2,46,0,-0.6132756132756133,0
2015,1,0,0.5132571441296393,1,69,0,5,45,80,1,2.3722943722943723,0
2019,1,3,-0.5203576939829547,0,27,2,5,2,48,1,-0.20202020202020202,0
2016,1,5,0.5132571441296393,0,18,2,5,45,47,1,-0.47186147186147187,0
2015,1,4,0.26891870490075176,0,44,2,5,17,47,1,-0.468975468975469,0
2019,1,6,0.5132571441296393,1,69,2,5,29,50,1,0.20202020202020202,1
2003,1,6,1.075674819603007,0,69,2,5,17,53,0,-0.7070707070707071,1
2021,1,4,-0.3630402516160149,0,70,2,5,17,46,1,-0.47619047619047616,1
2012,1,8,0.5132571441296393,0,46,3,9,17,7,0,-0.5555555555555556,2
2007,1,5,-0.3899321221060901,1,69,0,7,17,56,1,-0.41125541125541126,0
2018,1,3,0.13445935245037588,0,69,3,8,58,50,1,-0.12265512265512266,1
2020,1,5,0.13445935245037588,1,64,2,7,13,47,1,-0.2813852813852814,0
2019,1,6,-0.5377567341900333,0,34,2,5,17,50,1,-0.21645021645021645,0
2018,1,5,0.2420268344106766,1,25,2,7,17,47,1,0.12987012987012986,0
2019,1,3,0.7206752372635247,0,69,3,8,45,50,0,-0.19480519480519481,1
2016,1,6,0.33614838112593975,1,2,3,5,45,50,1,0.14862914862914864,0
2021,1,6,-0.4021679231790743,1,48,2,5,9,43,1,-0.38095238095238093,0
2017,1,4,0.5132571441296393,0,27,2,5,37,41,0,-0.6782106782106783,0
2010,1,0,2.151349639206014,1,69,3,5,45,10,0,-0.5411255411255411,2
2017,1,6,0.4033780573511277,0,34,2,5,17,48,1,-0.3318903318903319,0
2014,1,0,-0.3899321221060901,1,69,3,5,17,10,0,-0.43001443001443,2
2021,1,5,-0.3764861868610525,1,46,3,7,45,45,1,1.173160173160173,0
2015,1,5,0.5132571441296393,0,69,3,7,17,56,1,-0.2453102453102453,1
2005,1,6,-0.5356860601622976,0,69,2,5,45,53,0,-0.6017316017316018,1
2010,1,5,1.344593524503759,0,18,2,5,17,52,1,-0.5844155844155844,0
2016,1,6,0.47060773357631563,0,25,2,5,17,47,1,-0.4401154401154401,0
2016,1,8,-0.32270244588090213,0,18,3,10,17,9,0,-0.2886002886002886,2
2015,1,5,0.05378374098015035,1,36,1,5,17,59,1,2.474747474747475,0
2008,1,5,-0.26891870490075176,0,8,2,7,17,53,1,-0.6868686868686869,0
2021,1,6,-0.1210134172053383,0,44,2,5,45,47,1,-0.11544011544011544,0
2022,1,3,-0.2420268344106766,1,27,2,5,33,47,1,-0.023088023088023088,0
2022,1,6,-0.44909423718425545,1,25,2,5,17,47,1,0.18759018759018758,0
2014,1,4,0.5132571441296393,0,34,2,5,59,44,0,-0.7287157287157288,0
2016,1,5,0.2151349639206014,0,46,1,5,17,50,1,0.4834054834054834,0
2016,1,3,0.5916211507816539,0,69,3,7,45,50,1,-0.10822510822510822,1
2023,1,5,-0.3495943163709773,0,69,3,7,17,47,1,-0.17316017316017315,1
2017,1,5,0.4033780573511277,0,50,2,7,49,50,1,-0.23088023088023088,0
2023,1,6,-0.41682399259616526,0,27,2,5,30,46,1,-0.20923520923520925,0
2010,1,6,0.5132571441296393,0,69,2,5,17,50,1,-0.5468975468975469,1
2009,1,5,0.5132571441296393,1,2,1,5,17,59,1,-0.1370851370851371,0
2015,1,5,0.9412154671526313,0,25,2,5,17,50,1,-0.17316017316017315,0
2021,1,6,-0.13445935245037588,0,70,3,5,17,50,1,0.001443001443001443,1
2017,1,3,0.5132571441296393,0,69,3,8,61,50,0,-0.33910533910533913,1
2019,1,6,-0.30925651063586457,0,69,2,5,17,47,1,-0.2813852813852814,1
2024,0,0,-0.5378374098015035,1,48,0,5,17,9,1,0.2842712842712843,2
2009,1,8,2.4511939951703523,0,18,3,3,17,9,0,-0.6493506493506493,2
2001,1,6,0.6301840930644217,0,44,2,5,17,48,0,-0.8513708513708513,0
2018,1,5,0.3764861868610525,0,48,2,7,17,50,1,-0.09523809523809523,0
2022,0,8,-0.5378374098015035,1,27,2,7,45,47,1,-0.19480519480519481,0
2023,1,8,-0.5055671652134134,0,34,2,7,45,63,1,1.4632034632034632,0
2007,1,8,0.5781752155366163,1,69,2,7,17,63,1,-0.3823953823953824,0
2023,1,5,-0.2823646401457894,1,69,2,5,17,41,1,-0.1673881673881674,1
2021,1,5,-0.47060773357631563,1,64,2,7,13,47,1,-0.2698412698412698,0
2019,1,6,0.32270244588090213,0,25,2,5,24,47,1,-0.36075036075036077,0
2020,1,5,-0.14790528769541347,0,44,2,5,17,50,1,0.050505050505050504,0
2024,0,5,-0.5378374098015035,0,34,2,7,45,47,1,-0.015873015873015872,0
2008,1,6,6.185130212717291,0,46,3,5,17,59,1,-0.5411255411255411,0
2021,1,5,-0.20168902867556385,0,34,1,6,58,7,1,0.44733044733044736,2
2010,1,4,0.5132571441296393,0,8,2,5,2,39,0,-0.8513708513708513,0
2021,1,0,-0.026891870490075177,1,48,3,5,17,9,1,-0.021645021645021644,2
2018,1,6,0.5132571441296393,0,46,3,5,17,50,1,0.8152958152958153,0
2017,1,6,0.2091515227365597,0,46,3,5,17,59,1,2.085137085137085,0
2015,1,5,0.6229367339673465,0,8,2,7,17,49,1,-0.5223665223665224,0
2018,1,5,0.5378374098015035,1,8,1,7,17,12,1,0.2813852813852814,2
2019,1,6,0.4034183951568628,0,69,2,5,17,47,1,-0.36363636363636365,1
2011,1,4,-0.4033780573511277,1,27,2,5,17,48,1,-0.46176046176046176,0
2008,1,5,0.8067561147022554,1,37,1,7,17,80,1,1.0678210678210678,0
2014,1,5,0.6722967622518795,1,36,1,5,17,59,1,2.59018759018759,0
2008,1,5,0.9008776614175185,1,37,1,7,17,74,1,0.6421356421356421,0
2021,1,5,-0.09412154671526313,0,27,1,7,22,54,1,0.6262626262626263,0
2012,1,6,1.075674819603007,0,69,2,5,17,54,1,-0.2828282828282828,1
2008,1,6,0.5132571441296393,0,18,2,5,13,49,0,-0.7388167388167388,0
2003,1,4,0.5132571441296393,0,11,2,5,54,39,0,-0.8773448773448773,0
2013,1,5,0.5132571441296393,1,36,1,5,59,50,1,0.06493506493506493,0
2018,1,3,0.5132571441296393,0,69,3,8,2,50,0,-0.2958152958152958,1
2015,1,6,0.5132571441296393,1,46,2,5,45,48,1,-0.21645021645021645,0
2021,1,6,0.5132571441296393,0,27,2,5,58,46,0,-0.39826839826839827,0
2011,1,6,0.5132571441296393,0,69,2,5,17,49,0,-0.5339105339105339,1
2012,1,8,0.5132571441296393,1,34,2,2,20,41,1,-0.7359307359307359,0
2005,1,6,0.5132571441296393,0,69,2,5,13,49,0,-0.6854256854256854,1
2015,1,6,0.5132571441296393,0,69,2,5,13,47,0,-0.5844155844155844,1
2017,1,6,-0.5377567341900333,0,44,2,5,17,47,1,-0.3116883116883117,0
2019,1,3,0.5781752155366163,0,27,2,5,45,48,1,0.04329004329004329,0
2009,1,6,0.5132571441296393,1,11,2,5,14,48,1,-0.6637806637806638,0
2004,1,6,0.5132571441296393,0,69,2,5,17,59,1,-0.6738816738816739,1
2019,1,4,-0.2554727696557142,0,70,2,5,17,46,1,-0.5007215007215007,1
2019,1,8,0.5132571441296393,0,34,2,7,45,7,1,0.18037518037518038,2
2016,1,6,0.5132571441296393,1,27,2,5,0,44,0,-0.6782106782106783,0
2008,1,3,0.5132571441296393,0,69,3,8,13,50,0,-0.6854256854256854,1
2010,1,4,0.5132571441296393,0,34,2,5,46,42,1,-0.7503607503607503,0
2019,1,6,-0.20168902867556385,0,27,2,5,58,46,1,-0.3823953823953824,0
2011,1,6,0.8067561147022554,0,8,2,5,0,48,0,-0.6926406926406926,0
2007,1,5,0.5132571441296393,0,18,3,7,30,10,0,-0.6637806637806638,2
2018,1,6,0.5132571441296393,0,27,2,5,24,48,0,-0.4184704184704185,0
2008,1,5,0.1075674819603007,1,69,2,7,45,54,1,-0.3838383838383838,1
2016,1,4,0.5132571441296393,0,34,2,5,46,44,0,-0.7070707070707071,0
2011,1,5,0.5132571441296393,0,18,3,7,30,10,1,-0.44733044733044736,2
2021,1,5,-0.3495943163709773,1,46,1,5,17,68,1,13.194805194805195,0
2010,1,6,0.5132571441296393,0,34,2,5,7,48,0,-0.6421356421356421,0
2021,1,6,-0.26891870490075176,1,25,2,5,21,47,1,0.02886002886002886,0
2003,1,6,0.5132571441296393,0,2,3,5,45,54,1,-0.7445887445887446,0
2015,1,5,0.5378374098015035,1,36,1,4,17,76,1,3.8167388167388165,0
2022,1,5,-0.14790528769541347,1,37,1,5,17,50,1,3.6435786435786435,0
2005,1,6,6.185130212717291,0,11,2,5,9,48,0,-0.8556998556998557,0
2018,1,3,0.2554727696557142,0,69,3,8,53,50,0,-0.20923520923520925,1
2009,1,3,-0.4033780573511277,1,69,2,5,17,63,1,-0.2813852813852814,1
2011,1,3,0.8067561147022554,0,69,3,8,61,50,0,-0.6147186147186147,1
2008,1,6,2.151349639206014,0,69,2,5,36,47,0,-0.7445887445887446,1
2019,1,4,0.5132571441296393,0,34,2,5,59,44,0,-0.6349206349206349,0
2016,1,4,0.26891870490075176,0,18,2,5,17,41,1,-0.4906204906204906,0
2003,1,5,0.5132571441296393,0,48,3,8,13,50,0,-0.86002886002886,0
2018,1,5,0.33614838112593975,0,44,2,5,17,50,1,0.0,0
2005,1,6,1.1221439718098571,0,69,2,5,58,47,0,-0.7792207792207793,1
2019,1,4,0.5132571441296393,1,69,2,5,17,43,0,-0.5916305916305916,1
2023,1,5,-0.5364928162769999,1,46,1,5,45,92,1,4.538239538239538,0
2016,1,7,0.5132571441296393,0,67,3,2,13,37,0,-0.8311688311688312,0
2019,1,6,0.5132571441296393,0,34,2,5,1,46,0,-0.5483405483405484,0
2024,0,8,-0.5378374098015035,0,27,2,7,17,47,1,0.3823953823953824,0
2009,1,6,0.5132571441296393,1,69,2,5,25,54,1,-0.3694083694083694,1
2023,1,6,-0.457161798331278,0,25,2,5,41,47,1,-0.12987012987012986,0
2022,1,5,-0.013445935245037588,1,48,2,7,42,47,1,-0.18037518037518038,0
2009,1,6,0.5132571441296393,0,11,2,5,45,47,0,-0.8167388167388168,0
2014,1,6,0.9412154671526313,0,44,2,5,17,48,1,-0.4906204906204906,0
2022,1,6,-0.16135122294045107,0,27,2,5,17,46,1,-0.2842712842712843,0
2013,1,6,-0.228580899165639,0,69,2,5,61,47,1,-0.47619047619047616,1
2004,1,6,0.5132571441296393,0,17,2,5,51,43,0,-0.8658008658008658,0
2022,1,6,-0.228580899165639,1,37,2,5,17,54,1,2.3015873015873014,0
2018,1,6,0.5132571441296393,0,69,2,5,13,47,1,-0.36796536796536794,1
2003,1,5,0.5132571441296393,0,48,0,7,59,59,0,-0.7287157287157288,0
2013,1,6,0.5132571441296393,0,27,2,5,61,50,1,-0.5266955266955267,0
2014,1,6,0.7395264384770674,0,46,3,5,45,59,1,0.8585858585858586,0
2011,1,0,0.5132571441296393,1,48,0,5,33,10,1,-0.5844155844155844,2
2023,1,3,-0.37828794218388756,0,34,2,5,30,46,1,-0.07936507936507936,0
2011,1,6,0.5132571441296393,0,18,2,5,40,48,1,-0.6594516594516594,0
2018,1,0,0.4033780573511277,1,44,0,5,58,15,1,-0.26695526695526695,2
2009,1,4,0.5132571441296393,1,27,2,5,19,42,0,-0.8008658008658008,0
2010,1,6,0.8067561147022554,1,44,2,5,17,48,1,-0.5324675324675324,0
2004,1,5,0.5132571441296393,0,69,3,8,24,49,0,-0.7287157287157288,1
2024,0,5,-0.5378374098015035,0,44,2,5,45,50,1,0.2077922077922078,0
2023,0,6,-0.5378374098015035,0,34,2,5,41,48,1,0.12121212121212122,0
2014,1,5,0.7126345679869922,0,18,2,5,45,47,1,-0.4834054834054834,0
2022,1,8,-0.457161798331278,0,34,2,8,48,7,1,0.6695526695526696,2
2008,1,3,0.5132571441296393,0,69,3,8,14,50,0,-0.6493506493506493,1
2022,1,5,-0.2420268344106766,0,44,2,5,60,50,1,0.1370851370851371,0
2022,1,3,0.5132571441296393,0,70,2,5,14,86,1,-0.23088023088023088,1
2024,0,6,-0.5378374098015035,0,44,2,5,45,50,1,0.17893217893217894,0
2020,1,6,0.0,0,70,3,5,58,50,1,-0.03607503607503607,1
2019,1,6,-0.026891870490075177,0,34,2,5,58,50,1,-0.23088023088023088,0
2022,1,5,0.20168902867556385,0,69,3,7,45,9,0,0.37518037518037517,1
2015,1,5,0.5378374098015035,0,34,2,7,45,50,1,-0.26695526695526695,0
2022,1,5,-0.30925651063586457,1,18,0,7,58,5,1,0.670995670995671,2
2021,1,6,0.1075674819603007,1,48,2,5,58,43,0,-0.4906204906204906,0
2019,1,6,0.06722967622518794,0,27,2,5,58,46,1,-0.38961038961038963,0
2024,0,0,-0.5378374098015035,1,18,0,5,5,5,1,0.84992784992785,2
2018,1,6,0.5132571441296393,0,25,2,5,58,47,1,-0.40404040404040403,0
2018,1,4,0.5132571441296393,0,34,2,5,33,44,1,-0.5468975468975469,0
2016,1,0,0.9412154671526313,1,50,0,5,17,10,1,-0.2886002886002886,2
2020,1,3,0.06722967622518794,0,27,2,5,58,50,1,-0.19480519480519481,0
2023,1,5,-0.4840536688213532,1,48,2,7,58,47,1,-0.12987012987012986,0
2014,1,0,0.4840536688213532,1,18,0,5,45,63,1,2.215007215007215,0
2020,1,5,-0.4544726112822705,0,44,2,7,45,54,1,0.3246753246753247,0
2024,0,5,-0.5378374098015035,1,18,0,7,5,5,1,1.0966810966810967,2
2024,0,5,-0.5378374098015035,1,18,3,7,5,5,1,0.8643578643578643,2
2024,0,6,-0.5378374098015035,1,69,2,5,45,33,1,1.1832611832611832,1
2024,0,5,-0.5378374098015035,1,18,3,7,5,5,1,0.8542568542568543,2
2024,0,5,-0.5378374098015035,0,18,2,5,5,47,1,0.30735930735930733,0
2024,0,5,-0.5378374098015035,1,18,3,7,5,5,1,0.5786435786435786,2
2024,0,5,-0.5378374098015035,0,18,2,5,5,47,1,0.3694083694083694,0
2024,0,5,-0.5378374098015035,1,18,1,7,5,52,1,1.9393939393939394,0
1992,1,6,4.168239925961653,1,25,2,5,17,50,0,-0.86002886002886,0
2008,1,4,0.5132571441296393,1,34,2,5,17,41,0,-0.8124098124098124,0
2021,1,6,0.20168902867556385,0,46,3,5,17,50,1,0.7142857142857143,0
2004,1,6,0.5132571441296393,1,2,3,5,58,59,1,-0.5266955266955267,0
2019,1,0,0.5132571441296393,1,18,3,5,1,7,1,-0.17316017316017315,2
2003,1,6,0.5132571441296393,0,69,2,5,9,45,0,-0.8225108225108225,1
2008,1,4,0.5132571441296393,1,25,2,5,45,45,1,-0.5584415584415584,0
2024,0,5,-0.5378374098015035,0,44,2,5,45,50,1,0.26551226551226553,0
2018,1,4,0.5132571441296393,0,34,2,5,17,44,1,-0.5266955266955267,0
2024,0,5,-0.5378374098015035,1,69,2,5,45,47,1,-0.021645021645021644,1
2019,1,6,0.18824309343052625,0,25,2,5,61,47,1,-0.3246753246753247,0
2022,1,5,-0.32270244588090213,1,69,2,7,22,47,1,-0.012987012987012988,0
2018,1,0,0.5132571441296393,1,8,0,5,2,12,1,-0.2813852813852814,2
2020,1,4,0.5132571441296393,0,44,2,5,17,47,1,-0.13852813852813853,0
2024,0,6,-0.5378374098015035,0,69,2,5,45,47,1,-0.24963924963924963,1
2016,1,4,0.5132571441296393,0,34,2,5,12,44,0,-0.6277056277056277,0
2002,1,5,0.5132571441296393,0,48,3,8,2,50,0,-0.836940836940837,0
2014,1,4,0.5132571441296393,0,34,2,5,19,44,0,-0.733044733044733,0
2001,1,5,0.5132571441296393,0,18,0,5,13,59,1,-0.836940836940837,0
2003,1,5,0.5132571441296393,0,48,3,8,3,50,0,-0.836940836940837,0
2022,1,6,0.5132571441296393,0,44,2,5,59,47,1,-0.1443001443001443,0
2015,1,5,6.185130212717291,1,63,1,5,17,54,1,0.06493506493506493,0
2015,1,4,0.5132571441296393,1,27,2,5,13,41,0,-0.696969696969697,0
2016,1,4,0.5132571441296393,1,27,2,5,14,41,0,-0.7012987012987013,0
2021,1,6,0.16135122294045107,1,48,2,5,45,43,1,-0.3968253968253968,0
2015,1,0,0.5132571441296393,1,18,3,5,58,7,1,-0.3823953823953824,2
2019,1,6,0.5132571441296393,0,69,2,5,1,47,0,-0.46176046176046176,1
2021,1,6,0.5132571441296393,0,69,2,5,59,47,1,-0.2597402597402597,1
2006,1,6,0.8739857909274433,1,69,2,5,13,53,1,-0.46176046176046176,1
2020,1,5,0.2151349639206014,1,69,1,8,45,73,1,4.907647907647908,0
2015,1,0,0.5132571441296393,1,18,3,5,14,7,1,-0.37518037518037517,2
2012,1,6,0.9412154671526313,0,69,2,5,17,50,1,-0.3924963924963925,1
2019,1,6,0.47060773357631563,0,27,2,5,17,50,1,-0.22655122655122656,0
2001,1,6,0.5132571441296393,1,1,1,5,2,56,1,-0.7070707070707071,0
2021,1,6,0.09412154671526313,0,25,2,5,50,47,1,-0.23953823953823955,0
2022,1,6,-0.41413480554715776,0,34,2,5,45,54,1,0.23809523809523808,0
